date,demand,quarter,season_sin,season_cos,possible_working_days,avg_weight,ap_price_weight,crude_price_weight,demand_lag1,demand_lag3,ap_price_weight_lag1,ap_price_weight_lag3,ap_price_weight_lag6,crude_price_weight_lag1,crude_price_weight_lag3,crude_price_weight_lag6,demand_rollmean_3,crude_price_weight_rollmean_3,crude_price_weight_rollmean_6
200905,216016.0,2,0.49999999999999994,-0.8660254037844387,19.0,0.1065,131693.46666666667,133424.93333333332,210295.0,117515.0,142183.76666666666,154216.44827586206,154216.44827586206,154094.55172413794,154094.55172413794,154094.55172413794,197134.33333333334,147204.67892720306,148726.81781609196
200906,221919.0,2,1.2246467991473532e-16,-1.0,20.0,0.1117,133655.41379310345,141076.24137931035,216016.0,165092.0,131693.46666666667,154216.44827586206,141579.9,133424.93333333332,154094.55172413794,142557.76666666666,216076.66666666666,142865.24214559386,148479.8969348659
200907,152806.0,3,-0.4999999999999998,-0.8660254037844388,16.0,0.0767,133655.41379310345,143202.33333333334,221919.0,210295.0,133655.41379310345,142183.76666666666,154216.44827586206,141076.24137931035,154094.55172413794,154094.55172413794,196913.66666666666,139234.50268199234,146664.52720306514
200908,158132.0,3,-0.8660254037844384,-0.5000000000000004,19.0,0.0765,146330.76666666666,141076.24137931035,152806.0,216016.0,133655.41379310345,131693.46666666667,154216.44827586206,143202.33333333334,133424.93333333332,154094.55172413794,177619.0,141784.938697318,144494.80881226054
200909,200189.0,3,-1.0,-1.8369701987210297e-16,22.0,0.0937,146330.76666666666,141076.24137931035,158132.0,221919.0,146330.76666666666,133655.41379310345,154216.44827586206,141076.24137931035,141076.24137931035,154094.55172413794,170375.66666666666,141784.938697318,142325.09042145594
200910,152679.0,4,-0.8660254037844386,0.5000000000000001,22.0,0.0981,146330.76666666666,142467.13333333333,200189.0,152806.0,146330.76666666666,133655.41379310345,142183.76666666666,141076.24137931035,143202.33333333334,154094.55172413794,170333.33333333334,141539.87203065134,140387.18735632184
200911,177603.0,4,-0.5000000000000004,0.8660254037844384,21.0,0.112,130369.4827586207,142467.13333333333,152679.0,158132.0,146330.76666666666,146330.76666666666,131693.46666666667,142467.13333333333,141076.24137931035,133424.93333333332,176823.66666666666,142003.50268199234,141894.22068965517
200912,187674.0,4,-2.4492935982947064e-16,1.0,20.0,0.1085,130369.4827586207,142467.13333333333,177603.0,200189.0,130369.4827586207,146330.76666666666,133655.41379310345,142467.13333333333,141076.24137931035,141076.24137931035,172652.0,142467.13333333333,142126.03601532566
201001,67431.0,1,0.49999999999999994,0.8660254037844387,13.0,0.034,130369.4827586207,142467.13333333333,187674.0,152679.0,130369.4827586207,146330.76666666666,133655.41379310345,142467.13333333333,142467.13333333333,143202.33333333334,144236.0,142467.13333333333,142003.50268199234
201002,50654.0,1,0.8660254037844386,0.5000000000000001,18.0,0.0359,146330.76666666666,142467.13333333333,67431.0,177603.0,130369.4827586207,130369.4827586207,146330.76666666666,142467.13333333333,142467.13333333333,141076.24137931035,101919.66666666667,142467.13333333333,142235.31800766283
201003,124332.0,1,1.0,6.123233995736766e-17,23.0,0.0679,130369.4827586207,142467.13333333333,50654.0,187674.0,146330.76666666666,130369.4827586207,146330.76666666666,142467.13333333333,142467.13333333333,141076.24137931035,80805.66666666667,142467.13333333333,142467.13333333333
201004,184552.0,2,0.8660254037844387,-0.49999999999999983,22.0,0.0913,130369.4827586207,128837.6551724138,124332.0,67431.0,130369.4827586207,130369.4827586207,146330.76666666666,142467.13333333333,142467.13333333333,142467.13333333333,119846.0,137923.97394636014,140195.55363984674
201005,174767.0,2,0.49999999999999994,-0.8660254037844387,20.0,0.1065,130369.4827586207,142467.13333333333,184552.0,50654.0,130369.4827586207,146330.76666666666,130369.4827586207,128837.6551724138,142467.13333333333,142467.13333333333,161217.0,137923.97394636014,140195.55363984674
201006,210484.0,2,1.2246467991473532e-16,-1.0,22.0,0.1117,146330.76666666666,142467.13333333333,174767.0,124332.0,130369.4827586207,130369.4827586207,130369.4827586207,142467.13333333333,142467.13333333333,142467.13333333333,189934.33333333334,137923.97394636014,140195.55363984677
201007,166157.0,3,-0.4999999999999998,-0.8660254037844388,19.0,0.0767,146330.76666666666,141076.24137931035,210484.0,184552.0,146330.76666666666,130369.4827586207,130369.4827586207,142467.13333333333,128837.6551724138,142467.13333333333,183802.66666666666,142003.50268199234,139963.73831417624
201008,118586.0,3,-0.8660254037844384,-0.5000000000000004,17.0,0.0765,146330.76666666666,142467.13333333333,166157.0,174767.0,146330.76666666666,130369.4827586207,146330.76666666666,141076.24137931035,142467.13333333333,142467.13333333333,165075.66666666666,142003.50268199234,139963.73831417624
201009,140086.0,3,-1.0,-1.8369701987210297e-16,19.0,0.0937,146330.76666666666,142467.13333333333,118586.0,210484.0,146330.76666666666,146330.76666666666,130369.4827586207,142467.13333333333,142467.13333333333,142467.13333333333,141609.66666666666,142003.50268199234,139963.73831417624
201010,178226.0,4,-0.8660254037844386,0.5000000000000001,21.0,0.0981,130369.4827586207,128837.6551724138,140086.0,166157.0,146330.76666666666,146330.76666666666,130369.4827586207,142467.13333333333,141076.24137931035,128837.6551724138,145632.66666666666,137923.97394636014,139963.73831417624
201011,224234.0,4,-0.5000000000000004,0.8660254037844384,22.0,0.112,130369.4827586207,128837.6551724138,178226.0,118586.0,130369.4827586207,146330.76666666666,130369.4827586207,128837.6551724138,142467.13333333333,142467.13333333333,180848.66666666666,133380.81455938696,137692.15862068968
201012,156130.0,4,-2.4492935982947064e-16,1.0,17.0,0.1085,132133.23333333334,128837.6551724138,224234.0,140086.0,130369.4827586207,146330.76666666666,146330.76666666666,128837.6551724138,142467.13333333333,142467.13333333333,186196.66666666666,128837.6551724138,135420.57892720305
201101,43757.0,1,0.49999999999999994,0.8660254037844387,2.0,0.034,132133.23333333334,124500.4,156130.0,178226.0,132133.23333333334,130369.4827586207,146330.76666666666,128837.6551724138,128837.6551724138,141076.24137931035,141373.66666666666,127391.90344827587,132657.93869731802
201102,75768.0,1,0.8660254037844386,0.5000000000000001,19.0,0.0359,132133.23333333334,124500.4,43757.0,224234.0,132133.23333333334,130369.4827586207,146330.76666666666,124500.4,128837.6551724138,142467.13333333333,91885.0,125946.15172413793,129663.48314176244
201103,102379.0,1,1.0,6.123233995736766e-17,23.0,0.0679,133636.1,137749.46666666667,75768.0,156130.0,132133.23333333334,132133.23333333334,146330.76666666666,124500.4,128837.6551724138,142467.13333333333,73968.0,128916.75555555556,128877.20536398469
201104,140360.0,2,0.8660254037844387,-0.49999999999999983,20.0,0.0913,133636.1,137749.46666666667,102379.0,43757.0,133636.1,132133.23333333334,130369.4827586207,137749.46666666667,124500.4,128837.6551724138,106169.0,133333.11111111112,130362.5072796935
201105,148008.0,2,0.49999999999999994,-0.8660254037844387,20.0,0.1065,133636.1,137749.46666666667,140360.0,75768.0,133636.1,132133.23333333334,130369.4827586207,137749.46666666667,124500.4,128837.6551724138,130249.0,137749.46666666667,131847.8091954023
201106,180724.0,2,1.2246467991473532e-16,-1.0,18.0,0.1117,133636.1,137749.46666666667,148008.0,102379.0,133636.1,133636.1,132133.23333333334,137749.46666666667,137749.46666666667,128837.6551724138,156364.0,137749.46666666667,133333.11111111112
201107,131245.0,3,-0.4999999999999998,-0.8660254037844388,16.0,0.0767,133636.1,137749.46666666667,180724.0,140360.0,133636.1,133636.1,132133.23333333334,137749.46666666667,137749.46666666667,124500.4,153325.66666666666,137749.46666666667,135541.2888888889
201108,130201.0,3,-0.8660254037844384,-0.5000000000000004,21.0,0.0765,133636.1,124500.4,131245.0,148008.0,133636.1,133636.1,132133.23333333334,137749.46666666667,137749.46666666667,124500.4,147390.0,133333.11111111112,135541.2888888889
201109,177370.0,3,-1.0,-1.8369701987210297e-16,22.0,0.0937,133636.1,124500.4,130201.0,180724.0,133636.1,133636.1,133636.1,124500.4,137749.46666666667,137749.46666666667,146272.0,128916.75555555556,133333.1111111111
201110,186258.0,4,-0.8660254037844386,0.5000000000000001,21.0,0.0981,133636.1,124500.4,177370.0,131245.0,133636.1,133636.1,133636.1,124500.4,137749.46666666667,137749.46666666667,164609.66666666666,124500.4,131124.93333333332
201111,179322.0,4,-0.5000000000000004,0.8660254037844384,21.0,0.112,133636.1,137749.46666666667,186258.0,130201.0,133636.1,133636.1,133636.1,124500.4,124500.4,137749.46666666667,180983.33333333334,128916.75555555556,131124.93333333332
201112,186791.0,4,-2.4492935982947064e-16,1.0,20.0,0.1085,133636.1,137749.46666666667,179322.0,177370.0,133636.1,133636.1,133636.1,137749.46666666667,124500.4,137749.46666666667,184123.66666666666,133333.11111111112,131124.93333333332
201201,87744.0,1,0.49999999999999994,0.8660254037844387,19.0,0.034,133636.1,137749.46666666667,186791.0,186258.0,133636.1,133636.1,133636.1,137749.46666666667,124500.4,137749.46666666667,151285.66666666666,137749.46666666667,131124.93333333332
201202,47040.0,1,0.8660254037844386,0.5000000000000001,16.0,0.0359,133636.1,137749.46666666667,87744.0,179322.0,133636.1,133636.1,133636.1,137749.46666666667,137749.46666666667,124500.4,107191.66666666667,137749.46666666667,133333.11111111112
201203,117388.0,1,1.0,6.123233995736766e-17,22.0,0.0679,133636.1,137749.46666666667,47040.0,186791.0,133636.1,133636.1,133636.1,137749.46666666667,137749.46666666667,124500.4,84057.33333333333,137749.46666666667,135541.2888888889
201204,141686.0,2,0.8660254037844387,-0.49999999999999983,20.0,0.0913,133636.1,137749.46666666667,117388.0,87744.0,133636.1,133636.1,133636.1,137749.46666666667,137749.46666666667,124500.4,102038.0,137749.46666666667,137749.46666666667
201205,179163.0,2,0.49999999999999994,-0.8660254037844387,23.0,0.1065,133636.1,137749.46666666667,141686.0,47040.0,133636.1,133636.1,133636.1,137749.46666666667,137749.46666666667,137749.46666666667,146079.0,137749.46666666667,137749.46666666667
201206,207355.0,2,1.2246467991473532e-16,-1.0,20.0,0.1117,132133.23333333334,124500.4,179163.0,117388.0,133636.1,133636.1,133636.1,137749.46666666667,137749.46666666667,137749.46666666667,176068.0,133333.11111111112,135541.2888888889
201207,121266.0,3,-0.4999999999999998,-0.8660254037844388,18.0,0.0767,133636.1,124500.4,207355.0,141686.0,132133.23333333334,133636.1,133636.1,124500.4,137749.46666666667,137749.46666666667,169261.33333333334,128916.75555555556,133333.1111111111
201208,110899.0,3,-0.8660254037844384,-0.5000000000000004,17.0,0.0765,133636.1,137749.46666666667,121266.0,179163.0,133636.1,133636.1,133636.1,124500.4,137749.46666666667,137749.46666666667,146506.66666666666,128916.75555555556,133333.1111111111
201209,161211.0,3,-1.0,-1.8369701987210297e-16,17.0,0.0937,133636.1,137749.46666666667,110899.0,207355.0,133636.1,132133.23333333334,133636.1,137749.46666666667,124500.4,137749.46666666667,131125.33333333334,133333.11111111112,133333.1111111111
201210,141331.0,4,-0.8660254037844386,0.5000000000000001,23.0,0.0981,133636.1,137749.46666666667,161211.0,121266.0,133636.1,133636.1,133636.1,137749.46666666667,124500.4,137749.46666666667,137813.66666666666,137749.46666666667,133333.1111111111
201211,176808.0,4,-0.5000000000000004,0.8660254037844384,22.0,0.112,132133.23333333334,137749.46666666667,141331.0,110899.0,133636.1,133636.1,133636.1,137749.46666666667,137749.46666666667,137749.46666666667,159783.33333333334,137749.46666666667,133333.1111111111
201212,148217.0,4,-2.4492935982947064e-16,1.0,14.0,0.1085,132133.23333333334,124500.4,176808.0,161211.0,132133.23333333334,133636.1,132133.23333333334,137749.46666666667,137749.46666666667,124500.4,155452.0,133333.11111111112,133333.1111111111
201301,49398.0,1,0.49999999999999994,0.8660254037844387,13.0,0.034,133636.1,137749.46666666667,148217.0,141331.0,132133.23333333334,133636.1,133636.1,124500.4,137749.46666666667,124500.4,124807.66666666667,133333.11111111112,135541.2888888889
201302,74014.0,1,0.8660254037844386,0.5000000000000001,16.0,0.0359,133636.1,137749.46666666667,49398.0,176808.0,133636.1,132133.23333333334,133636.1,137749.46666666667,137749.46666666667,137749.46666666667,90543.0,133333.11111111112,135541.2888888889
201303,108457.0,1,1.0,6.123233995736766e-17,21.0,0.0679,133636.1,124500.4,74014.0,148217.0,133636.1,132133.23333333334,133636.1,137749.46666666667,124500.4,137749.46666666667,77289.66666666667,133333.1111111111,133333.11111111112
201304,144276.0,2,0.8660254037844387,-0.49999999999999983,22.0,0.0913,133636.1,124500.4,108457.0,49398.0,133636.1,133636.1,133636.1,124500.4,137749.46666666667,137749.46666666667,108915.66666666667,128916.75555555557,131124.93333333335
201305,176402.0,2,0.49999999999999994,-0.8660254037844387,22.0,0.1065,132133.23333333334,124500.4,144276.0,74014.0,133636.1,133636.1,132133.23333333334,124500.4,137749.46666666667,137749.46666666667,143045.0,124500.4,128916.75555555556
201306,222526.0,2,1.2246467991473532e-16,-1.0,19.0,0.1117,132133.23333333334,124500.4,176402.0,108457.0,132133.23333333334,133636.1,132133.23333333334,124500.4,124500.4,124500.4,181068.0,124500.4,128916.75555555556
201307,132075.0,3,-0.4999999999999998,-0.8660254037844388,20.0,0.0767,132133.23333333334,124500.4,222526.0,144276.0,132133.23333333334,133636.1,133636.1,124500.4,124500.4,137749.46666666667,177001.0,124500.4,126708.57777777778
201308,141364.0,3,-0.8660254037844384,-0.5000000000000004,20.0,0.0765,132133.23333333334,137749.46666666667,132075.0,176402.0,132133.23333333334,132133.23333333334,133636.1,124500.4,124500.4,137749.46666666667,165321.66666666666,128916.75555555556,126708.57777777778
201309,137056.0,3,-1.0,-1.8369701987210297e-16,20.0,0.0937,132133.23333333334,137749.46666666667,141364.0,222526.0,132133.23333333334,132133.23333333334,133636.1,137749.46666666667,124500.4,124500.4,136831.66666666666,133333.11111111112,128916.75555555556
201310,172858.0,4,-0.8660254037844386,0.5000000000000001,22.0,0.0981,133636.1,137749.46666666667,137056.0,132075.0,132133.23333333334,132133.23333333334,133636.1,137749.46666666667,124500.4,124500.4,150426.0,137749.46666666667,131124.93333333332
201311,184129.0,4,-0.5000000000000004,0.8660254037844384,21.0,0.112,132133.23333333334,124500.4,172858.0,141364.0,133636.1,132133.23333333334,132133.23333333334,137749.46666666667,137749.46666666667,124500.4,164681.0,133333.11111111112,131124.93333333335
201312,182314.0,4,-2.4492935982947064e-16,1.0,22.0,0.1085,132133.23333333334,137749.46666666667,184129.0,137056.0,132133.23333333334,132133.23333333334,132133.23333333334,124500.4,137749.46666666667,124500.4,179767.0,133333.11111111112,133333.11111111112
201401,55139.0,1,0.49999999999999994,0.8660254037844387,23.0,0.034,132133.23333333334,124500.4,182314.0,172858.0,132133.23333333334,133636.1,132133.23333333334,137749.46666666667,137749.46666666667,124500.4,140527.33333333334,128916.75555555556,133333.1111111111
201402,66464.0,1,0.8660254037844386,0.5000000000000001,19.0,0.0359,132133.23333333334,124500.4,55139.0,184129.0,132133.23333333334,132133.23333333334,132133.23333333334,124500.4,124500.4,137749.46666666667,101305.66666666667,128916.75555555557,131124.93333333332
201403,85748.0,1,1.0,6.123233995736766e-17,21.0,0.0679,132133.23333333334,124500.4,66464.0,182314.0,132133.23333333334,132133.23333333334,132133.23333333334,124500.4,137749.46666666667,137749.46666666667,69117.0,124500.4,128916.75555555556
201404,143005.0,2,0.8660254037844387,-0.49999999999999983,22.0,0.0913,132133.23333333334,124500.4,85748.0,55139.0,132133.23333333334,132133.23333333334,133636.1,124500.4,124500.4,137749.46666666667,98405.66666666667,124500.4,126708.57777777775
201405,163365.0,2,0.49999999999999994,-0.8660254037844387,22.0,0.1065,132133.23333333334,124500.4,143005.0,66464.0,132133.23333333334,132133.23333333334,132133.23333333334,124500.4,124500.4,124500.4,130706.0,124500.4,126708.57777777778
201406,188051.0,2,1.2246467991473532e-16,-1.0,21.0,0.1117,132133.23333333334,137749.46666666667,163365.0,85748.0,132133.23333333334,132133.23333333334,132133.23333333334,124500.4,124500.4,137749.46666666667,164807.0,128916.75555555556,126708.57777777778
201407,121127.0,3,-0.4999999999999998,-0.8660254037844388,23.0,0.0767,132133.23333333334,124500.4,188051.0,143005.0,132133.23333333334,132133.23333333334,132133.23333333334,137749.46666666667,124500.4,124500.4,157514.33333333334,128916.75555555557,126708.57777777778
201408,116820.0,3,-0.8660254037844384,-0.5000000000000004,17.0,0.0765,132133.23333333334,124500.4,121127.0,163365.0,132133.23333333334,132133.23333333334,132133.23333333334,124500.4,124500.4,124500.4,141999.33333333334,128916.75555555556,126708.57777777778
201409,112830.0,3,-1.0,-1.8369701987210297e-16,20.0,0.0937,132133.23333333334,124500.4,116820.0,188051.0,132133.23333333334,132133.23333333334,132133.23333333334,124500.4,137749.46666666667,124500.4,116925.66666666667,124500.4,126708.57777777775
201410,139489.0,4,-0.8660254037844386,0.5000000000000001,22.0,0.0981,130369.4827586207,128837.6551724138,112830.0,121127.0,132133.23333333334,132133.23333333334,132133.23333333334,124500.4,124500.4,124500.4,123046.33333333333,125946.15172413793,127431.45363984676
201411,163112.0,4,-0.5000000000000004,0.8660254037844384,19.0,0.112,146330.76666666666,142467.13333333333,139489.0,116820.0,130369.4827586207,132133.23333333334,132133.23333333334,128837.6551724138,124500.4,124500.4,138477.0,131935.06283524903,130425.9091954023
201412,146122.0,4,-2.4492935982947064e-16,1.0,21.0,0.1085,131693.46666666667,143202.33333333334,163112.0,112830.0,146330.76666666666,132133.23333333334,132133.23333333334,142467.13333333333,124500.4,137749.46666666667,149574.33333333334,138169.04061302682,131334.7203065134
201501,57119.0,1,0.49999999999999994,0.8660254037844387,21.0,0.034,154216.44827586206,154094.55172413794,146122.0,139489.0,131693.46666666667,130369.4827586207,132133.23333333334,143202.33333333334,128837.6551724138,124500.4,122117.66666666667,146588.0061302682,136267.07892720305
201502,67480.0,1,0.8660254037844386,0.5000000000000001,19.0,0.0359,131693.46666666667,133424.93333333332,57119.0,163112.0,154216.44827586206,146330.76666666666,132133.23333333334,154094.55172413794,142467.13333333333,124500.4,90240.33333333333,143573.93946360153,137754.50114942528
201503,94809.0,1,1.0,6.123233995736766e-17,22.0,0.0679,142183.76666666666,133424.93333333332,67480.0,146122.0,131693.46666666667,131693.46666666667,132133.23333333334,133424.93333333332,143202.33333333334,124500.4,73136.0,140314.80613026817,139241.9233716475
201504,131813.0,2,0.8660254037844387,-0.49999999999999983,22.0,0.0913,131693.46666666667,133424.93333333332,94809.0,57119.0,142183.76666666666,154216.44827586206,130369.4827586207,133424.93333333332,154094.55172413794,128837.6551724138,98034.0,133424.93333333332,140006.46973180075
201505,177035.0,2,0.49999999999999994,-0.8660254037844387,21.0,0.1065,131693.46666666667,143202.33333333334,131813.0,67480.0,131693.46666666667,131693.46666666667,146330.76666666666,133424.93333333332,133424.93333333332,142467.13333333333,134552.33333333334,136684.06666666665,140129.00306513408
201506,167016.0,2,1.2246467991473532e-16,-1.0,21.0,0.1117,131693.46666666667,143202.33333333334,177035.0,94809.0,131693.46666666667,142183.76666666666,131693.46666666667,143202.33333333334,133424.93333333332,143202.33333333334,158621.33333333334,139943.19999999998,140129.0030651341
201507,125437.0,3,-0.4999999999999998,-0.8660254037844388,22.0,0.0767,142183.76666666666,133424.93333333332,167016.0,131813.0,131693.46666666667,131693.46666666667,154216.44827586206,143202.33333333334,133424.93333333332,154094.55172413794,156496.0,139943.19999999998,136684.06666666668
201508,135935.0,3,-0.8660254037844384,-0.5000000000000004,20.0,0.0765,154216.44827586206,154094.55172413794,125437.0,177035.0,142183.76666666666,131693.46666666667,131693.46666666667,133424.93333333332,143202.33333333334,133424.93333333332,142796.0,143573.93946360153,140129.00306513408
201509,152550.0,3,-1.0,-1.8369701987210297e-16,22.0,0.0937,154216.44827586206,154094.55172413794,135935.0,167016.0,154216.44827586206,131693.46666666667,142183.76666666666,154094.55172413794,143202.33333333334,133424.93333333332,137974.0,147204.67892720306,143573.93946360153
201510,166176.0,4,-0.8660254037844386,0.5000000000000001,21.0,0.0981,154216.44827586206,154094.55172413794,152550.0,125437.0,154216.44827586206,142183.76666666666,131693.46666666667,154094.55172413794,133424.93333333332,133424.93333333332,151553.66666666666,154094.55172413794,147018.87586206896
201511,155197.0,4,-0.5000000000000004,0.8660254037844384,21.0,0.112,154216.44827586206,154094.55172413794,166176.0,135935.0,154216.44827586206,154216.44827586206,131693.46666666667,154094.55172413794,154094.55172413794,143202.33333333334,157974.33333333334,154094.55172413794,148834.24559386974
201512,216398.0,4,-2.4492935982947064e-16,1.0,23.0,0.1085,141579.9,142557.76666666666,155197.0,152550.0,154216.44827586206,154216.44827586206,131693.46666666667,154094.55172413794,154094.55172413794,143202.33333333334,179257.0,150248.95670498084,148726.81781609196
201601,45965.0,1,0.49999999999999994,0.8660254037844387,15.0,0.034,146683.83333333334,142557.76666666666,216398.0,166176.0,141579.9,154216.44827586206,142183.76666666666,142557.76666666666,154094.55172413794,133424.93333333332,139186.66666666666,146403.36168582374,150248.95670498084
201602,60022.0,1,0.8660254037844386,0.5000000000000001,21.0,0.0359,146683.83333333334,142557.76666666666,45965.0,155197.0,146683.83333333334,154216.44827586206,154216.44827586206,142557.76666666666,154094.55172413794,154094.55172413794,107461.66666666667,142557.76666666666,148326.1591954023
201603,127859.0,1,1.0,6.123233995736766e-17,23.0,0.0679,141579.9,142557.76666666666,60022.0,216398.0,146683.83333333334,141579.9,154216.44827586206,142557.76666666666,142557.76666666666,154094.55172413794,77948.66666666667,142557.76666666666,146403.36168582377
201604,155100.0,2,0.8660254037844387,-0.49999999999999983,21.0,0.0913,141579.9,142557.76666666666,127859.0,45965.0,141579.9,146683.83333333334,154216.44827586206,142557.76666666666,142557.76666666666,154094.55172413794,114327.0,142557.76666666666,144480.5641762452
201605,185446.0,2,0.49999999999999994,-0.8660254037844387,22.0,0.1065,141579.9,154094.55172413794,155100.0,60022.0,141579.9,146683.83333333334,154216.44827586206,142557.76666666666,142557.76666666666,154094.55172413794,156135.0,146403.36168582377,144480.5641762452
201606,207443.0,2,1.2246467991473532e-16,-1.0,22.0,0.1117,154216.44827586206,154094.55172413794,185446.0,127859.0,141579.9,141579.9,141579.9,154094.55172413794,142557.76666666666,142557.76666666666,182663.0,150248.95670498084,146403.36168582377
201607,130442.0,3,-0.4999999999999998,-0.8660254037844388,16.0,0.0767,154216.44827586206,154094.55172413794,207443.0,155100.0,154216.44827586206,141579.9,146683.83333333334,154094.55172413794,142557.76666666666,142557.76666666666,174443.66666666666,154094.55172413794,148326.1591954023
201608,155746.0,3,-0.8660254037844384,-0.5000000000000004,23.0,0.0765,154216.44827586206,154094.55172413794,130442.0,185446.0,154216.44827586206,141579.9,146683.83333333334,154094.55172413794,154094.55172413794,142557.76666666666,164543.66666666666,154094.55172413794,150248.95670498084
201609,158986.0,3,-1.0,-1.8369701987210297e-16,19.0,0.0937,154216.44827586206,154094.55172413794,155746.0,207443.0,154216.44827586206,154216.44827586206,141579.9,154094.55172413794,154094.55172413794,142557.76666666666,148391.33333333334,154094.55172413794,152171.7542145594
201610,184584.0,4,-0.8660254037844386,0.5000000000000001,20.0,0.0981,142183.76666666666,154094.55172413794,158986.0,130442.0,154216.44827586206,154216.44827586206,141579.9,154094.55172413794,154094.55172413794,142557.76666666666,166438.66666666666,154094.55172413794,154094.55172413794
201611,220309.0,4,-0.5000000000000004,0.8660254037844384,22.0,0.112,154216.44827586206,154094.55172413794,184584.0,155746.0,142183.76666666666,154216.44827586206,141579.9,154094.55172413794,154094.55172413794,154094.55172413794,187959.66666666666,154094.55172413794,154094.55172413794
201612,219572.0,4,-2.4492935982947064e-16,1.0,22.0,0.1085,142183.76666666666,133424.93333333332,220309.0,158986.0,154216.44827586206,154216.44827586206,154216.44827586206,154094.55172413794,154094.55172413794,154094.55172413794,208155.0,147204.67892720306,150649.6153256705
201701,54598.0,1,0.49999999999999994,0.8660254037844387,18.0,0.034,131693.46666666667,133424.93333333332,219572.0,184584.0,142183.76666666666,142183.76666666666,154216.44827586206,133424.93333333332,154094.55172413794,154094.55172413794,164826.33333333334,140314.80613026817,147204.67892720306
201702,56496.0,1,0.8660254037844386,0.5000000000000001,19.0,0.0359,142183.76666666666,133424.93333333332,54598.0,220309.0,131693.46666666667,154216.44827586206,154216.44827586206,133424.93333333332,154094.55172413794,154094.55172413794,110222.0,133424.93333333332,143759.74252873563
201703,132205.0,1,1.0,6.123233995736766e-17,23.0,0.0679,142183.76666666666,133424.93333333332,56496.0,219572.0,142183.76666666666,142183.76666666666,154216.44827586206,133424.93333333332,133424.93333333332,154094.55172413794,81099.66666666667,133424.93333333332,140314.80613026817
201704,187239.0,2,0.8660254037844387,-0.49999999999999983,20.0,0.0913,142183.76666666666,133424.93333333332,132205.0,54598.0,142183.76666666666,131693.46666666667,142183.76666666666,133424.93333333332,133424.93333333332,154094.55172413794,125313.33333333333,133424.93333333332,136869.86973180075
201705,209999.0,2,0.49999999999999994,-0.8660254037844387,23.0,0.1065,142183.76666666666,133424.93333333332,187239.0,56496.0,142183.76666666666,142183.76666666666,154216.44827586206,133424.93333333332,133424.93333333332,154094.55172413794,176481.0,133424.93333333332,133424.93333333332
201706,221887.0,2,1.2246467991473532e-16,-1.0,22.0,0.1117,142183.76666666666,154094.55172413794,209999.0,132205.0,142183.76666666666,142183.76666666666,142183.76666666666,133424.93333333332,133424.93333333332,133424.93333333332,206375.0,140314.80613026817,136869.86973180078
201707,133520.0,3,-0.4999999999999998,-0.8660254037844388,19.0,0.0767,142183.76666666666,154094.55172413794,221887.0,187239.0,142183.76666666666,142183.76666666666,131693.46666666667,154094.55172413794,133424.93333333332,133424.93333333332,188468.66666666666,147204.67892720306,140314.80613026817
201708,150796.0,3,-0.8660254037844384,-0.5000000000000004,22.0,0.0765,142183.76666666666,154094.55172413794,133520.0,209999.0,142183.76666666666,142183.76666666666,142183.76666666666,154094.55172413794,133424.93333333332,133424.93333333332,168734.33333333334,154094.55172413794,143759.74252873563
201709,193464.0,3,-1.0,-1.8369701987210297e-16,20.0,0.0937,131693.46666666667,133424.93333333332,150796.0,221887.0,142183.76666666666,142183.76666666666,142183.76666666666,154094.55172413794,154094.55172413794,133424.93333333332,159260.0,147204.67892720306,143759.74252873563
201710,138475.0,4,-0.8660254037844386,0.5000000000000001,22.0,0.0981,131693.46666666667,133424.93333333332,193464.0,133520.0,131693.46666666667,142183.76666666666,142183.76666666666,133424.93333333332,154094.55172413794,133424.93333333332,160911.66666666666,140314.80613026817,143759.74252873563
201711,221593.0,4,-0.5000000000000004,0.8660254037844384,22.0,0.112,131693.46666666667,143202.33333333334,138475.0,150796.0,131693.46666666667,142183.76666666666,142183.76666666666,133424.93333333332,154094.55172413794,133424.93333333332,184510.66666666666,136684.06666666665,145389.3091954023
201712,179677.0,4,-2.4492935982947064e-16,1.0,16.0,0.1085,131693.46666666667,143202.33333333334,221593.0,193464.0,131693.46666666667,131693.46666666667,142183.76666666666,143202.33333333334,133424.93333333332,154094.55172413794,179915.0,139943.19999999998,143573.93946360153
201801,42606.0,1,0.49999999999999994,0.8660254037844387,12.0,0.034,133655.41379310345,141076.24137931035,179677.0,138475.0,131693.46666666667,131693.46666666667,142183.76666666666,143202.33333333334,133424.93333333332,154094.55172413794,147958.66666666666,142493.63601532567,141404.22107279694
201802,43148.0,1,0.8660254037844386,0.5000000000000001,16.0,0.0359,131693.46666666667,143202.33333333334,42606.0,221593.0,133655.41379310345,131693.46666666667,142183.76666666666,141076.24137931035,143202.33333333334,154094.55172413794,88477.0,142493.63601532567,139588.8513409962
201803,120281.0,1,1.0,6.123233995736766e-17,22.0,0.0679,131693.46666666667,143202.33333333334,43148.0,179677.0,131693.46666666667,131693.46666666667,131693.46666666667,143202.33333333334,143202.33333333334,133424.93333333332,68678.33333333333,142493.63601532567,141218.41800766284
